source_id,source,text,label,generation_type
essays_2096_chunk3,essays_texts.csv,"matter for derision. What motion pictures achieved was a simulacrum of reality, but one in which the world we were watching was unable to see us — an exact reversal of the centuries-long disposition of the sacred and secular realms. As late as 1953, when my family gathered to watch the coronation of Elizabeth II on the BBC, my great-grandmother, a stranger to television, waved her handkerchief as the Queen’s carriage passed by on the small screen. If the growing spectacularisation of media culture began to undermine belief in the spirit world, the widespread dissemination of video technology hastened its decline. Filming is now within the grasp of everybody with a smartphone. Closed-circuit television (CCTV) beadily observes the nothing that is all that seems to happen on deserted night-time streets. Video cameras used to be reserved for the signal events of a life (weddings, anniversaries, birthdays), but now scarcely anything is beneath the attention of YouTube. In the heyday of ghost stories, the elusive grail was a photograph or moving film of some spectral emanation. There should no longer be any technical obstacle to providing this, and yet all we see is the odd whitish blur that could as easily be a mark on the screen. W hat these countervailing powers have brought about in postmodern society is the wrong kind of scepticism. A large element of rationalist doubt certainly accompanies the decline of interest in the paranormal, driven primarily by these cultural and, latterly, technological factors. Yet underlying that doubt itself is the growing incredulity with which people evaluate anything. Supermarket discounts appear to offer wines at half-price; products for smearing on your face purport to make you look younger — these are the all-too-evident mendacities. The homilies of party politicians at election time sound like the exclamatory drivel of PR companies. And the way this stuff has permeated culture as a whole has bred a widespread incurious scepticism. We now extend the same degree of undifferentiating refusal even to those phenomena that, while hard to credit, deserve to be heeded. Climate change might be the most obvious current instance but, at its most noxious, scepticism results in an unwillingness to believe in others’ suffering. The attitude of wholesale rejection, by which one might stand a chance of becoming impervious to fraud, is thus bought at the ever greater risk of nihilism. To Debord’s generation, spectacle culture was responsible for weaving an ineluctable web of deceit around its clients, blinding them to the true nature of reality. In fact, the opposite has turned out to be the case. Notwithstanding its pervasiveness, there is virtually no one who doesn’t secretly know that he is being cheated. Nothing ever quite lives up to its billing. Grandiose claims framed in the hysterical superlative — ‘The most terrifying movie ever made!’, ‘The funniest novel I’ve read all year!’ — carry within them the",human,human
yelp_6281,yelp.csv,"AY. DIOS. MIO. The Platano Paleta is a day-maker. There's caramel, creamy, frozen chunks of banana, and añejo rum all swirled together on one wooden stick. At least five different people asked me what I was eating and where they could get it as I walked down Mill Avenue, vainly trying not to make eye contact with anyone while eating a popsicle. If you're looking for something new and interesting (and sexy, as popsicles go), eating one of these would be more effective in drowning one's sorrows than a pint of ice cream. For the more timid, or perhaps just fans of classic flavors, the Fresa con Crema actually smells and tastes of a fresh, organic strawberry upon first bite, until the flavor of rich cream overwhelms the taste buds to create a perfect harmony of awesome and more awesome. Anyone who's partial to artificial strawberry flavor over that of a real strawberry should a) avoid this paleta and b) reprogram your mouth and possibly reevaluate your life. Pure fruit lovers, even you cannot escape the appeal of Paletas Betty. The Pura Piña is almost just a frozen pineapple on a stick, but much more exciting. It's a sweet, delectable confection filled with pineapple pieces and a consistency that's closer to creamy than it is to icy, even though this one's totally vegan. It also contains some sort of hallucinogen that will make you think you're in Jamaica for a short period of time. Go. Eat. Prosper. You'll probably see me there with a paleta in each hand.",human,human
yelp_1809,yelp.csv,"The Yucca Tap Room is wonderful for the following reasons: 1. They don't actually have taps 2. They do have live band karaoke 3. They do have table shuffle board. 4. They do have the naked lady game.... otherwise known as Photo Hunt... the best bar game of all time. (A note to both ladies and gents, the naked ladies are much less distracting than the naked men... and hair, heels, and bra straps are heavily relied on as the sourced of difference between the image. 5. It's a good mix of people and pretty cheap. Unpretentious and awesome! 6. It's bikeable, but I feel like I've traveled long distances to get there (I think that is because crossing Souther is intimidating)",human,human
yelp_582,yelp.csv,"I really don't consider myself a Neiman's type of girl... As a matter of fact, I don't really feel comfortable in Neiman's - it's extremely 'fancy' and high end for me. But, I've gone in a handful of times and even bought a dress or two on sale at Neiman's in the past. I admit, the quality associated with the designer labels at this store is pretty amazing. Anyways, I felt some major pressure to register at Neiman's from my mom, so I met my mother-in-law-to-be at this Neiman's location on Sunday. The housewares / registry department is extremely small... and although the woman working was sweet, she botched the spelling of Jared's name in the process. Needless to say, i was not so impressed. Fancy sums this department store up in my eyes - I'm much more of a Nordstrom's or Macy's or Bloomingdales type of girl!",human,human
yelp_1018,yelp.csv,"We came here the weekend of the Grand Opening. I will say we were very impressed and there was so much to choose from at this new and improved Pets Mart. There is a Hotel here for Cats and Dogs. There is a Banner Pet hospital, and there is a Grooming station ,as well as a Dog training store as well. Talk about your one stop shopping. I even got to hold a beautiful baby girl Pug just 6 weeks old. She was absolutly adorable. We took a picture but have not figured out how to download it yet. Nice and Clean all throughout the store . We purchased a few items and then we were on our way. Lots of Parking in the lot. Plus nice clean human bathrooms.",human,human
yelp_2630,yelp.csv,"There's no business like show business. As any of my friends will tell you I am a theater junkie. I could sit in a theater all day, all week, all year long and do nothing but gaze at live performances of theatrical talent. lol! Well in actuality, hmmmmmmm I really could. I am not even joking on that. I probably would if someone brought me water every now and again. LOL! Ok, seriously now, Childsplay is my favorite organization in Az for a host of reasons. My dear friends of Childsplay know who they are. This is children's theater at it's best! The Q and A sessions after each show is a plus. The kids love it. I have to admit I do too since I get to go say hi to my friends after each stage-show. I also learn more techniques that I can steal when I teach drama to my inner city students. Teehee! ( Yes I am a teacher and yes I would die to have some of their costumes and sets) I have seen so many wonderful plays, literature remakes, and original scripts performed At TCPA and by Childsplay. Fernidad, BFG and New Kid were only some of the most amazing masterpieces I have had the distinct pleasure of viewing from these talented actors. Debbie, Scott, Katie, Jodi; well all of them! LOVE YOU! Childsplay also has an artist in Residence program for schools. We have had an artist at our school for several years. It is wonderful to note that the teaching techniques classroom teachers are learning are helping tomorrows future. Time after time I have seen struggling kids blossom under their tutelage. Of importance to note, TCPA is a beautiful facility. You can enjoy a nice venue along with the superstar talent. What more can you ask for? The only negative I can possibly imagine is that in today's hard times the cost may be inhibiting to some families. But if you like them on Facebook they sometimes have discounted tickets and contests to win free tickets. A great way to start viewing them and get involved. I do hope everyone continues to support the arts here in Az. As I have stated in my other ""ARTS"" reviews, I do worry about cultural program survival in Az with recent state budget cuts. Soooooooo, as a famous circus/rodeo person once said, ""Go, On With The Show"".",human,human
essays_37_chunk4,essays_texts.csv,"miss out on everything that follows. Every brilliant invention, groundbreaking scientific discovery or powerful work of art started as a small germ of an idea. This does not mean that all of our mini-c moments are going to blossom, of course. But they definitely will not blossom if they are suppressed or dismissed. Beghetto and I kept the term ‘little-c’ to represent everyday creativity. In our model, little-c is when you keep working at mini-c. You share that thought, that rough draft, that working idea. You can get advice and feedback and then keep working, revising and improving. A plot twist might develop into a complete story. An improvised tool might become a basic prototype. At little-c, other people start to appreciate and recognise your creativity. Little-c could be a meal you make for friends that’s your own twist on an old favourite, or a song that you record and share with a small group of listeners online. How do you know if you’ve gone from mini-c to little-c? There’s no checklist to fill out. Certainly, though, when you realise that you are not only sharing your efforts in a particular area with others, but that they are truly enjoying your work, you’re on your way. A lot of people stop at little-c in an area that interests them – and that is absolutely fine. My grandma enjoyed painting and took some classes. She painted for fun and to give to her loved ones. More than 20 years after her death, I have two paintings of colourful flowers on my living room walls. They do not have the precision or skill you might expect from a painting in an art museum. They are not blazingly original; they’re flowers. But they are pretty and they make me think of her, and there is creative worth in that. In other cases, people keep plugging away. Maybe their creative efforts are part of their job, or a personal passion that continues to inspire them. Whatever the reason, with extensive practice over time comes creative expertise, which is the level we call ‘Pro-c’. This is the point where the work begins to have an impact in some way not just among a small circle of friends or in the local community, but on a wider scale. Pro-c is when your efforts are published, produced, recorded or manufactured and distributed broadly to many people. We are living in a time with unprecedented access to the materials needed for this kind of creativity, and to audiences for it. A few generations ago, someone who wanted to make a widely viewed film would likely need the backing of a studio system to be able to afford the equipment and other resources. Today, most of us carry a video camera in our pockets and it is easy to upload creative work to the internet (where it may or",human,human
articles_1486,articles.csv,"NAGPUR: New Zealand defeated three wicket victory with 22 balls remaining after captain Suzie Bates (23) and Rachel Priest (34) provided a fine start of 58 runs. However, both fell quickly within a span of nine balls but then Sophie Devine (17), Sara McGlashan (11) and Amy Satterthwaite (16 not out) overcame the situation to cruise home. Earlier, Australia were restricted to 103 for eight by New Zealand bowlers after their captain Meg Lanning won the toss. Ellyse Perry top spinner Kasperek captured three wickets for 13 runs and leg-spinner Erin Bermingham claimed two for 23.",human,human
yelp_1999,yelp.csv,"After hitting up the bank to sign some paper work, I wanted to stop by the Biltmore for a quick lunch and had Paradise Bakery in mind. As I was making my way through, I encountered a new facade with Southwestern designs that I have never seen before. ""Cool!"" as I exclaimed to myself. It looked intriguing enough that I went in to ask the hostess for a menu. After gazing around for a few minutes, the Chimichanga Entrée caught my attention! Content I was! j'adore Chimis! After being seated in the, rather blandish, outdoor patio area with mistifiers cooling away, I put in my order: a Chimi and an Arnold Palmer. Not too long, my waitress brought out some cool, fresh salsa and chips. Nothing too dazzling, quite ordinary. Chips were crispy, oily, and a tad salty. Arnold palmer seemed to lack both the sweetness and citrus. Now come the Chimi with a side of rice and beans. Typical Mexican, you would think right? Well, up until I took my first bite into the rice! Puzzled face I was--like an Anime character. I steadily kept taking small bites after small bites, analyzing what in the heck I was eating. Generally, it was just sweet and overpowering what I would think a Mexican rice should be. The corn bits probably only enhanced the sweetness further! The waitress confirmed honey was used but I initially guessed coconut! The beans with pieces of bacon was just simple and watery. At first, it seemed to have that smoky, cowboy-ish hint to it, but fell short of a decent side. The Chimi was quite underwhelming in its overall taste. What blanketed this deep-fried burrito were green chili (tasteless for the most part), drizzle of this sweet white cream (unsure of what), and some white cheese (unsure). The tortilla shell was crisped enough and the chicken shred lacked the savoriness that I would have expected from a true Mexican joint. Nothing made sense to me! Where was the Mexican? I tried very hard to find the positive in my meal. I quit half way to be honest. I hate to mention this, but I did garbled some of what I chewed back out to my plate. Overall, it missed the savoriness that would have saved the meal. I desperately wanted Tabasco sauce like it was the end of the world, but unfortunately it was too late. I explained my calm, analytical dining experience to my waitress and she was very understanding and was fine with removing the item from the bill. 5-stars for that. I really am unsure of returning as first impression is a pretty big deal to me. The happy hour menu did not look that appealing either. I guess the question is, how much can you expect out of Mexican-esque establishment that sits on a Fashion Park? Heed, heed, heed this review.",human,human
essays_760_chunk7,essays_texts.csv,"the ear of power. He was more concerned with everyday gestures and decisions: the choices people either make or fail to make in their own lives. A choice about a way to live presented itself to Berger shortly after he made Ways of Seeing. He was in his late 40s and had achieved an international level of fame. The invitations started coming in. He could have taken a position at a museum or university. He could have entered a world of sinecures and fellowships, residencies and agents, conferences and airports. He turned down almost all of this. The reasons were historical as well as personal, and might relate, however indirectly, to our own contemporary impasse: our inability to see more than one generation into the future, the dissolving legitimacy of the metropolitan and academic elite, the seeming incapacity to move beyond a politics of negativity and despair. Just as we are hitting the limits of critique as a culture, Berger was hitting them as a writer – and a person. With Ways of Seeing (and his Booker-winning novel G.), he had reached a tipping point that was also a midlife crisis and a fork in the road. ‘I can be only by destroying,’ Lionel Trilling once wrote of a certain modern attitude, ‘I can know myself only by what I shatter.’ But where is there to go when the demolition is complete? There is a photograph of Berger from the 1973 Frankfurt Book Fair. Taken by Jean Mohr, a lifelong friend, it shows a middle-aged writer, exhausted and detached, lying on the floor as others walk past him in a blur. What was Berger thinking about? What was he longing for? It was at this fair that Berger met a young American, Beverly Bancroft, then an assistant at Penguin Books. Within a year, they were married. Two years later, they had a son. Soon they moved to a small farming village in the foothills of the Alps. The chalet they rented lacked central heating and running water. The outhouse was across the driveway. The question, he once said, was of ‘continually learning to be embedded in life’ It would be easy to romanticise Berger’s third act as a rural storyteller. Even while haymaking, he was still a renowned writer with famous friends. But it would be just as easy to cynically write it off. Throughout the neoliberal era, most intellectuals have lived in a social world that is urban, cosmopolitan, cutthroat and status-oriented. Berger went someplace very different. He remained politically committed though his conception of the political shifted and enlarged, absorbing a broader sense of history and experience. The question, he once said, was of ‘continually learning to be embedded in life’. During the 1970s and ’80s, as Ways of Seeing made the rounds in British and American classrooms, Berger was discovering his own need for roots – what",human,human
essays_6_chunk2,essays_texts.csv,"incompatible with human life as we know it. It is a sense of radical and thoroughgoing evil not just as a feature but as the essence of conscious existence. It is a sense of poisoning that pervades the self at the self’s most elementary levels. It is a nausea of the cells and soul … It … is probably mostly indescribable except as a sort of double bind in which any/all of the alternatives we associate with human agency – sitting or standing, doing or resting, speaking or keeping silent, living or dying – are not just unpleasant but literally horrible. No description that I’ve encountered has better conveyed, so clearly and directly, the precise nature of that moment-by-moment agony in which I had found myself. Infinite Jest’s most famous lines are on suicidality, and the air-tight logic that it brings along. The book analogises it to the choice faced by those trapped inside a burning building and deciding whether to jump: Make no mistake about people who leap from burning windows. Their terror of falling from a great height is still just as great as it would be for you or me standing speculatively at the same window just checking out the view; ie, the fear of falling remains a constant … It’s not desiring the fall; it’s terror of the flames. And yet nobody down on the sidewalk, looking up and yelling ‘Don’t!’ and ‘Hang on!’, can understand the jump. Not really. You’d have to have personally been trapped and felt flames to really understand a terror way beyond falling. The suicidal person, in other words, is not misguided but rather literally facing different choices – ones unimaginable to those who do not also have flames slowly engulfing them. I don’t think I can really explain what reading all this meant to me. The book could see me like a mirror at that moment and describe it all right back. More concretely, I can’t explain what it meant to find such forceful validations of my particular sense of this ‘mental illness’, not as some wrong or irrational reaction by me, a misapprehension or miscalculation on my part, but rather as something happening to me; it was a thing inside me – a billowing shape, as the book often calls it – to which all my dread and despair was actually just the reasonable and appropriate response. But I can tell you that, once I finished Infinite Jest, my grip on this self-understanding – and so my self-preservation – quickly started to slip away, and it was only a few days later that I tried to kill myself. By then, I was back to being alone on that sofa, surrounded by those flames the book had managed to keep at bay. I think reading Infinite Jest had been keeping me alive. So that’s why, when he came to the",human,human
articles_2359,articles.csv,"BULAWAYO, Zimbabwe: New Zealand wrapped up an innings victory against Zimbabwe in the first Test in Bulawayo on Sunday despite a maiden Test century from Sean Williams finally giving the hosts something to smile about. New Zealand bowled Zimbabwe out for 295 to win the game by an innings and 117 runs, with left hander had spent the past two days off the field due to illness as New Zealand racked up a first arm spin of Mitchell Santner.",human,human
essays_1024_chunk5,essays_texts.csv,"single, terrifying sequence: Sadako Yamamura in the film Ringu (1998), climbing sodden and malevolent from a well, dressed in her white burial shroud, dark hair matted against her face. Once again, a subtle unease at 20th-century technology was helping to power ghost stories along. Decades earlier, it had been the telephone. In Ringu, it’s a videotape that must never be viewed. The J-horror genre, populated by terrorising, grudge-holding ghosts, and drawing heavily on Japan’s kabuki tradition, is celebrated – and much imitated – around the world. But are the ghosts of Japan now firmly embarked on a one-way journey out of the land of the living – banished not to some other world, but into an oblivion of consumption, irony and eventual indifference? If so, then in one respect Yanagita might have been right to fear for the people of Tokyo and Osaka, back at the beginning of the 20th century. For all that his country was beginning to achieve in that era, by importing and developing for itself new technologies and ideologies of human mastery in the world, this process risked the steady fading from memory of perhaps the most important question that Japan’s ghosts have been capable of inspiring: not so much ‘Are they real?’ as ‘How real are we?’ It is a question still asked at the summit of Osorezan. But it dissolves quickly as you descend, returning to the reassurance of tarmacked roads, streetlamps and Japan’s ubiquitous 24-hour convenience stores. A world built by human hands, on a human scale, and with human purposes in mind naturally serves to strengthen the myth of mastery to which Yanagita worried that Japan would succumb – reinforcing a version of ‘me’ like the one that, back up at the top of the mountain, had briefly been cast into doubt. No wonder remote mountaintops are powerfully associated, in so many cultures, with epiphanies and purity: everyday life down below rarely reveals itself as conjured, as ‘virtual’. It, and I, feel real enough. Taxi drivers respond to ghost passengers not with the fear of earlier eras but by taking them where they need to go And yet perhaps Yanagita underestimated our need to balance mastery with mystery. We seem to be made for both. J-horror would not get very far without the fuel provided by people’s unquenchable curiosities, doubts and worries about the world: about the darker sides to human life. About the pain that we inflict on others – generating grudges we cannot outrun forever. Even about a hidden world more fundamental than the one we deal with on a daily basis, in which there might be more shade than light. In Japan, some wonder whether an eventual effect of the traumas of 2011 might be a slight recalibration of that balance; the kind of deep cultural shift that becomes visible only in retrospect. They note a broader context in",human,human
articles_2296,articles.csv,"strong>OLD TRAFFORD: Pakistan and England will clash today at Old Trafford as the hosts will be keen on leveling the series after their 75 spinner had encountered a minor injury during practice. Yasir was instrumental in Pakistan's first win at Lord's due to his impressive 10 strong>England (probable)</strong> 1 Alastair Cook (capt), 2 Alex Hales, 3 Joe Root, 4 James Vince/Adil Rashid, 5 Gary Ballance, 6 Ben Stokes, 7 Jonny Bairstow (wk), 8 Moeen Ali, 9 Chris Woakes, 10 Stuart Broad, 11 James Anderson.strong>Pakistan (probable) 1 Mohammad Hafeez, 2 Shan Masood, 3 Azhar Ali, 4 Younis Khan, 5 Misbah Haq (capt), 6 Asad Shafiq, 7 Sarfraz Ahmed (wk), 8 Wahab Riaz, 9 Mohammad Amir, 10 Rahat Ali, 11 Yasir Shah.</strongPakistan's Yasir Shah needs only 14 more wickets in two Test matches to become the fastest bowler in history to secure 100 wickets.After England's loss at Lord's, England captain Alastair Cook had vowed to use Pakistan's press up celebration as motivation for the remaining matches of the series. Pakistani captain Misbah Haq had stated that Pakistan did not disrespect England via their celebrations.<strong></strong",human,human
yelp_9171,yelp.csv,"We arrived at the store several months ago to create a wedding registry, which was an okay experience. A ""registry expert"" sat us down and went over the basics, and then wanted to walk us through everything we may need on our list. We weren't interested because we're already home owners and just needed some entertaining extras and a few other items. Luckily, after awhile she got the hint and left us alone. Anywho. Gifts began to arrive and were shipped directly to us, big plus. Then came the true test.....returns. Easy as pie! No problems! I even wanted to exchange some items for a Kitchen Aide mixer (which every domestic woman needs!), and forgot my 20% off coupon. Oops. Luckily, the cashier found one and let me use it - which saved me $80 bucks. Everyone I encountered was helpful, the only downside is that it's a little unorganized and seems crowded with merchandise. Anytime I am in need of a kitchen items, I'll grab my 20% off coupon and return!",human,human
essays_414_chunk2,essays_texts.csv,"I’m feeling sad or anxious, then there is a sense in which I am feeling sad or anxious. We have untrammelled access to our own minds, so the argument goes, and this immediacy of introspection means that we are rarely wrong about ourselves. This is known as the ‘privileged access’ view of self-knowledge, and has been dominant in philosophy in various guises for much of the 20th century. René Descartes relied on self-reflection in this way to reach his conclusion ‘I think, therefore I am,’ noting along the way that: ‘I know clearly that there is nothing that can be perceived by me more easily or more clearly than my own mind.’ An alternative view suggests that we infer what we think or believe from a variety of cues – just as we infer what others think or feel from observing their behaviour. This suggests that self-knowledge is not as immediate as it seems. For instance, I might infer that I am anxious about an upcoming presentation because my heart is racing and my breathing is heavier. But I might be wrong about this – perhaps I am just feeling excited. This kind of psychological reframing is often used by sports coaches to help athletes maintain composure under pressure. The philosopher most often associated with the inferential view is Gilbert Ryle, who proposed in The Concept of Mind (1949) that we gain self-knowledge by applying the tools we use to understand other minds to ourselves: ‘The sorts of things that I can find out about myself are the same as the sorts of things that I can find out about other people, and the methods of finding them out are much the same.’ Ryle’s idea is neatly summarised by another New Yorker cartoon in which a husband says to his wife: ‘How should I know what I’m thinking? I’m not a mind reader.’ Many philosophers since Ryle have considered the strong inferential view as somewhat crazy, and written it off before it could even get going. The philosopher Quassim Cassam, author of Self-knowledge for Humans (2014), describes the situation: Philosophers who defend inferentialism – Ryle is usually mentioned in this context – are then berated for defending a patently absurd view. The assumption that intentional self-knowledge is normally immediate … is rarely defended; it’s just seen as obviously correct. But if we take a longer view of history, the idea that we have some sort of special, direct access to our minds is the exception, rather than the rule. For the ancient Greeks, self-knowledge was not all-encompassing, but a work in progress, and something to be striven toward, as captured by the exhortation to ‘know thyself’ carved on the Temple of Delphi. The implication is that most of us don’t know ourselves very well. This view persisted into medieval religious traditions: the Italian priest and philosopher Saint Thomas Aquinas suggested",human,human
yelp_8603,yelp.csv,"Saigon Nites is one of the few Pho joints on the North side of town. I ordered me a bowl of Pho as usual, but I think the waitress made sure I knew what I was ordering, so she repeated and asked ""Beef Noodle Soup"" ... Yes, ""Beef Noodle Soup"". I forgot I'm in N. Scottsdale where culture can be lacking at times. I'll have me a bowl of Asian man soupy stuff and some noodles - wink! I also ordered some ice coffee with condensed milk - can't have Pho without one of these drinks. Overall, the Pho is okay. I'm somewhat of a Pho Nazi and this didn't really past the test. My ice coffee was excellent - Why? It was served just right! Not too strong and not too lite. I'm really used to having it strong and simmering it off with some water to weaken it. Not today my friends! Service and ambience is okay. I really enjoy the Vietnamese art here especially the portraits of the Ao Dai...Girls in Ao Dai - oh my! - Enjoy!",human,human
yelp_6358,yelp.csv,"Maybe it's just me but this store is not up to par in my opinion. I always stop here to get money orders for rent on the way home from work and I almost always have to wait at the counter for 5 or more minutes while employees constantly yell ""someone will be right with you"" at me from all directions. The sandwich counter is good although it says sandwich in 3 minutes or its free and it always takes longer. (I never say anything because I don't care, I just don't see the point of the sign.) Their meat section is a joke lacking any real selection. The produce is almost always below my quality standards and is also lacking in selection. Last but most definitely not least they always have just one register open and no self checkout. Overall going there is a highly inconveniencing experience and I would not recommend going there for anything.",human,human
essays_776_chunk7,essays_texts.csv,"boring marriages or miserable solitudes more fun, and of course creams and lotions for eternal youth. You can enjoy looking at or perhaps handling these objects; you don’t need to purchase and store them. The value of philosophy is that it typically poses a challenge to conventional and socially powerful ideas. At its best, it tries to replace them with more difficult, less palatable, but better ideas. Epicurean philosophy described a material, constantly evolving world without a just and benevolent deity – and a long human history of domination and deception. This seemed harsh to his many critics, and Epicureanism became associated with ‘crude materialism’, ‘reductionism’, and with a finicky, self-indulgent form of hedonism, associations that only a return to the original writings can fully correct. Rather than making us feel dwarfed, Epicurus’s expansive and objective view can give us insight into our own situation and powers. Like other good philosophy, it urges us to let our decisions and actions flow spontaneously from our understanding of ‘the nature of things’ and how the world actually works.",human,human
yelp_3291,yelp.csv,"I'm being on the generous side in giving MEBAD (as I've seen others refer to this place) 4 stars... It's kind of a unique gem that you don't see anymore with the owner at the register and a slamming lunch business in addition to the grocery items for sale that are rare foods, snacks, and ingredients from the Middle East. I suggested this place for lunch with Amy D today after reading about it on Yelp awhile back... so happy I finally made it there myself! As Amy said in her review, we shared the baba ganoush and hummus plate and we each ordered a Greek Salad. The salad was decent but nothing special, but the baba and hummus with the whole wheat pita was so damn tasty that we didn't even leave a bite. The free cup of homemade daily lemonade was a perk and the owner was really sweet... and I really did like the flavor of it. I happen to love lemonade! I'll for sure return to MEBAD when I'm in the area to try more from their menu... this is the kind of place you want people to know about since you can tell how much work the owner and staff put into it each day. If you haven't been, stop by... maybe I'll see you there - but please don't ask me to share my baba ganoush and hummus with you - I'm ordering my own next time!",human,human
yelp_1255,yelp.csv,"I went here Saturday night with a party of 4. It is a pretty neat place in a neat area. I felt pretty hip and urban being there. Anyway, I NEVER eat pasta because I ""try"" to stay away from those carbs, so even coming here was a giant step for me. I wasn't expecting the pasta here to be anything great but boy was I wrong. Each one that I tried was excellent. The ingredients tasted fresh and delicious and each was very flavorful. I don't remember exactly which ones I tried (I tried 4 of them), but each one was excellent. They probably don't make a bad pasta dish. Some of the dishes have some odd/random ingredients, but don't let that scare you. Order each dish as it is listed on the menu and you won't be disappointed. When I feel like I have to get carbed up for a big race I will return! I'm still a little pissed that they didn't have diet coke or any diet soda at all for that matter. Who doesn't have diet soda? I get that they are trying to be green, local, natural, organic or whatever else is hip right now but come on. I know I should probably stick to water anyway, but I always enjoy a diet coke with any good meal. I'm not sure why, but I just love it and it makes my meal a lot more enjoyable. Weird, I know.",human,human
essays_2192_chunk5,essays_texts.csv,"cognitive capacities, to our lifespans, our immune systems, and so forth — so that human beings can survive without destroying their environmental life-support system, and so that we are able, in a far-distant future, to move to another planet when Earth is swallowed up by an angry red Sun. ‘I’m mystified by the resistance that human enhancement faces,’ Harris writes in the Superhuman exhibition catalogue. ‘I think many people have a horror of playing God, but if they reflected on how bad a job God was doing most of the time, they would lose that horror.’ The final exhibit of the Superhuman exhibition was an inspirational board featuring the predictions of contributors to conferences organised by the US National Science Foundation, on how they imagined human abilities would develop during the rest of the 21st century. The rhetorical mode is a sunny techno-Panglossianism. Thanks to science, humans will just keep on getting fitter, happier, more productive. In 2020, for example, ‘People from all backgrounds and of all ranges of ability will acquire valuable new knowledge and skills more reliably and quickly, whether at school, work or at home’. In 2030, ‘Fast, broadband interfaces between the human brain and machines will transform work in factories, control cars, and enable new sports, art forms and modes of interaction between people.’ (I think this means we could have play fights with each other using mentally controlled giant robots, which would obviously be cool.) But the most revealingly naive prediction was this, scheduled to come true a mere 18 years from now: ‘The ability to control the genetics of humans, animals, and agricultural plants will greatly benefit human welfare; widespread consensus about ethical, legal, and moral issues will be built in the process.’ This is truly a marvellous apogee of technocratic utopianism. Global agreement on ‘ethical, legal, and moral’ issues has been out of reach for all of recorded human civilisation, at least through the traditional means of reasoning and persuasion. Just because we might become as gods with regard to the molecular building blocks of life doesn’t mean we won’t continue to bicker and squabble. After all, that’s just what communities of gods spend most of their time doing in polytheistic mythologies. Or perhaps we are meant to read this future consensus as one propagated by morally improving chemistry. But such obligatory improvement of all citizens will be a kind of neural slavery in the service of a totalitarian liberalism. And so we come full circle: in a future of ubiquitous mandatory enhancement, the truly radical act might be, after all, to downgrade yourself.",human,human
yelp_769,yelp.csv,"Like many of my fellow Yelpers, I too take issue with the ladies at the MAC counter, but not necessarily Nordstrom's as the ""store."" After using my pressed powder compact to the point of ""crumbs,"" I prepared for battle and a trip to the mall. But, before leaving home, I checked my email for sales and specials. What I discovered is the best thing ever! Yes, this is drum roll worthy - so start tapping! Nordstrom's offers FREE shipping & FREE returns! Every item on the website regardless of price can be shipped to your door for (in case you didn't get it the first time) FREE! Needless to say I put down the sword, took off my armor, and ordered my compact online. I am now ""crumb-free!""",human,human
essays_415_chunk2,essays_texts.csv,"right time to observe their display. Secondly, until not so long ago, you’d need very expensive and advanced recording devices to document the flashes. Nowadays, it is possible to use kit as simple as a GoPro or a smartphone. So I decided to drive my lab across the country to record synchronous firefly flashes, and finally make a stronger connection between the mathematical models I grew up on and firefly behaviour in the wild. This decision sent us trekking into national forests every spring with our tents and recording equipment, surrounded by living orbs of light that are ‘bettering the stars’, in the words of the poet Richard Newman. If the female is interested, she waits two seconds before making a half-second flash of her own Though animal communication is often considered the domain of ecologists and zoologists, physicists and mathematicians have much to contribute when it comes to understanding the energetic cost of communicating, the amount of information being transmitted from one organism to another, and how difficult or easy it is for the recipient to detect the sender’s signal. Anyone who’s ever used an online dating platform is familiar with the dilemmas around how much energy to invest in creating a profile, how many text messages to send and how many emojis to use. It turns out these considerations around cost, signal-to-noise ratio and compressibility are universal criteria that almost all communication systems must meet. But the firefly system, with a traceable mode of communication and the ability to track the signals from all individuals in the swarm, offers unparalleled advantages over other systems that display what scientists call ‘mate-search communication’. Fireflies’ dazzling light displays are, in fact, courtship rituals: flying males announce their presence as suitable mates to the females on the ground. Their light signal is composed of a species-specific on/off light pattern repeated periodically. A good example is Photinus carolinus, a synchronous firefly species documented in the southeast region of the US. A male would fly about a metre off the ground. Every 15 seconds or so, he makes several consecutive flashes, one second apart. The female P carolinus stays closer to the ground in low vegetation. If the female is interested, she waits two seconds before making a half-second flash of her own at the third second. Flash production is a voluntary action, resulting from the well-timed release of the neurotransmitter octopamine that then triggers a chemical reaction in the insect’s lantern. The current, state-of-the-art hypothesis is that fireflies control their flashing by regulating how much oxygen goes to their light-producing organs, though whether that’s accurate is still unclear. What’s certain is that, unlike a light bulb, a firefly’s light is ‘cold light’, with only minimal energy lost as heat. This is crucial to fireflies’ survival, as a firefly could not withstand its lantern getting as hot as a light bulb. Female fireflies show",human,human
