id,text,label,generation_type,source,source_id
729," Singapore: Oil prices climbed in Asia on Tuesday, as investors awaited an OPEC meeting set for Friday, during which the cartel is expected to maintain high output levels despite a global oil supply glut. Analysts anticipate that OPEC will prioritize maintaining market share over production cuts to boost prices. By 0300 GMT, US benchmark West Texas Intermediate for January delivery was trading at $41.94, up 29 cents from the previous day's close, while Brent crude for January stood at 44.79 a barrel, rising 18 cents.

Bernard Aw, market strategist at IG Markets in Singapore, commented, ""Crude oil remains soft ahead of the OPEC meeting, as many investors expect the organization to remain firm on its production target."" Iran is expected to announce plans to expand output after crippling western sanctions are lifted under a landmark deal reached with major world powers in July aimed at curbing its nuclear program. The lifting of these sanctions will allow Iran to increase oil exports, further contributing to the global oversupply of crude oil.

Iran's deputy foreign minister Abbas Araghchi stated last week that his country expects the deal to take effect early next month, once Tehran has fulfilled its commitments. Oil prices have been on a downward trend since mid-2014, when they reached above $100 per barrel, with the decline picking up pace after OPEC's November 2014 meeting indicated that output would remain high.

Furthermore, data released Tuesday showed that a key measure of China's manufacturing activity fell to its weakest level in more than three years in November, underscoring weaknesses in the world's largest energy consumer. The official Purchasing Managers Index (PMI), which tracks activity in the crucial factories and workshops sector, declined to 49.6, marking the fourth consecutive month of decline and the lowest figure since August 2012.",ai,ai_rewrite,news,news_250
730," Man, I can't help but feel bummed that Lucky's Pizza isn't closer to my home. Last year, when I was working nearby, I stumbled upon this gem for lunch one day and boy, am I glad I did! The pie I had was absolutely delicious, so much so that I took a whole meat lover's pizza home with me. It turned out to be the perfect companion for my husband's proposal later that evening - talk about a double whammy of joy!

The staff at Lucky's were incredibly friendly and even let me know that their pizzas might take a bit longer than usual, but they stressed that they want to ensure every slice is spot-on. I appreciated their dedication to quality and loved every minute I spent there during my visits throughout the year. It may be an hour drive from where I live, but with each passing day, I find myself wanting more of Lucky's pizza. What a fantastic neighborhood pizzeria!",ai,ai_rewrite,review,review_470
731," This novel, ""Infinite Jest,"" feels incompatible with human life as we know it. It's a sense of radical and pervasive evil, not just a characteristic but an essence of conscious existence. It's like a poison that seeps into the very core of one's being at its most fundamental levels. It's a nausea that reaches down to the cells and the soul... It's hard to put into words, really, except as a sort of catch-22 where any decision or action associated with human agency  sitting or standing, doing or resting, speaking or keeping silent, living or dying  feels not just unpleasant but truly terrible. No description I've come across has managed to capture quite so vividly and straightforwardly the agony I experienced during those moments. The book's most famous lines revolve around suicidality, and the inescapable logic it brings with it. It compares it to the choice faced by someone trapped inside a burning building, deciding whether to jump: Don't be fooled by those who leap from burning windows. Their fear of falling is just as great as ours, standing safely on the ground or peering out from the same window; that's the constant fear... It's not a desire for the fall; it's terror of the flames. And yet, no one standing outside, yelling and urging you to hang on, can truly understand the terror beyond falling. The suicidal person, in essence, is not misguided but rather facing choices that are unimaginable to those who do not also feel the flames closing in.

I can't quite explain what reading all this meant to me. This book seemed like a mirror at that moment, reflecting my own feelings back to me. More concretely, I found a powerful validation of my unique sense of this 'mental illness.' It wasn't seen as some mistake or irrational reaction on my part, but rather as something happening within me  a looming shadow, as the book often refers to it  and all my dread and despair were just logical responses. But once I finished reading ""Infinite Jest,"" my understanding of myself  and thus my will to live  began to fade rapidly. It was only a few days later that I tried to take my own life. At that point, the book had stopped keeping the flames at bay for me. I believe it had been keeping me alive up until then.

That's why, when he came to my door... (the rest of the essay continues)",ai,ai_rewrite,essay,essay_385
732,"strong>KATHMANDU: A 36 old Dutch climber died while descending from the summit of Everest, the first to perish this year on the world's highest mountain, officials in Nepal said on Saturday.</strongEric Ary Arnold was among over 40 climbers who reached the 8,850 metre (29,035 feet) summit on Friday, but died later that day while coming down on high  at 8,516 metres (27,940 feet) - fell to his death this week. More than 330 climbers have reached the top of Everest this month. An earthquake last year killed at least 18 people at the Everest Base Camp, situated at some 5,400 metres (17,800 feet) altitude, and forced hundreds of climbers to abandon their expeditions. The quake, the worst in Nepal's recorded history, killed 9,000 people across the Himalayan nation.",human,human,articles.csv,articles_1784
733,"transposed them into images and stories. We do the same. The best description we can make of ourselves is as storytellers of a sort.’ However, the Harrisons’ emphasis on dialogue and storytelling closely paralleled one of the characteristic traits of the fringe survivalist movement. This community’s literature abounds with stories about how society collapsed, and provided a necessary prelude to detailed narratives about how prepared individuals kept themselves and their loved ones alive. As the sociologist Richard G Mitchell noted after his participant-observation studies of survivalists and preppers, the heart of their endeavours is ‘constructing “what if” scenarios in which survival preparations will at once become necessary and sufficient’. Creative and artful in their own grim way, these ‘survival scenarios’ are, Mitchell wrote in Dancing at Armageddon (2001), ‘akin to contemporary legends told in future tense’. In a sense, their projections of the present into the future are morality tales about who will survive (and how) a coming catastrophe caused by nuclear war, economic collapse, communism or natural disaster. Sketch for Survival Piece V: Portable Orchard (1972), at California State University, Fullerton. Courtesy the Whitney Museum of American Art, New YorkThe Harrisons deliberately aligned their art-making with a similar focus on preparedness. By 1974, they had made seven installations in the Survival Pieces series. Works such as Portable Fish Farm and Portable Orchard (1972) were created, the Harrisons said, to offer people ‘a self-sufficient survival resource’. Their blend of research, art-making and storytelling was predicated on fears about the future, aimed ‘to teach lessons about survival in an ecologically blighted world’. But they also contained seeds of hope for averting undesirable futures. After the Survival Pieces series, the Harrisons grounded their artworks even more deeply in narrative and storytelling. The best example of this is their monumental installation The Lagoon Cycle. Conceived and created over a decade (1974-84), this seven-part epic – it is 360 ft long and 8 ft tall – is organised as a dialogue between two characters, ‘the Lagoon Maker’ and ‘the Witness’. The former, a devotee of technological solutions infused with hubris, proposes increasingly elaborate ways to carry out sustainable food production – what if the Salton Sea in southern California could be reclaimed, its pollution sent to the Pacific Ocean, and used as a large-scale fish farm? The Witness, in turn, reacts to these schemes, encouraging their partner to stop thinking like a technocrat and consider the real-world ecological effects of their schemes. The cycle’s final part, titled The Seventh Lagoon – The Ring of Fire the Ring of Water (1984), ends with a map of the world, its coastlines now underwater. The Witness asks of their partner: and in this new beginningthis continuously rebeginningwill you feed me when my lands canno longer produce?and will I house youwhen your lands are covered withwater?and togetherwe will withdrawas the waters riseFrom The Lagoon Cycle, The Seventh Lagoon",human,human,essays_texts.csv,essays_589_chunk6
734,"strong>LONDON: England have major concerns about the planned tour to Bangladesh later this year, the team's limited day internationals and two tests from Oct. 7 to Nov. 1.""I think it is quite a big concern at the moment,"" Morgan told reporters. ""We've always left the big decisions to the ECB.""They write reports, send guys out to see if it's safe then come back to the players to see if they're happy or unhappy. But certainly it's a concern at the moment.""Security concerns have been a major issue in South Asia, starving Pakistan of international sports at home, while the Australian cricket team postponed their Bangladesh tour last year and then pulled out of the under-19 World Cup following a warning from their government. The Bangladesh Cricket Board said England's reaction was normal but hoped the tour would go ahead as scheduled. When asked if the matches could be played on neutral territory, Morgan said: ""I think that could be feasible if that came to it.""",human,human,articles.csv,articles_2168
735,"strong>Madrid: Germany football star Bastian Schweinsteiger (31) and his tennis ace girlfriend Ana Ivanovic (28) could well be expecting their first baby, according to reports emerging from Ivanovics home country, Serbia.</strongAccording to Serbian tabloid, Blic, Ivanovic is pregnant with Schweinsteigers child and the couple will tie the knot within a couple of months, Mid hugging sports attire. To add to that, she wore a black overcoat, and frequently held the front of the coat close together with her hand to ensure her midriff was covered. Besides, Ivanovic who was ousted from the Madrid Open on Monday, took a medical break during her match, which is again being attributed to her possible pregnancy. Ivanovic and Schweinsteiger, have been in a relationship since September 2014, when they were photographed holding hands and strolling in New York on the sidelines of the US Open. Then, for Ivanovics 27th birthday in November the same year, Schweinsteiger flew into Serbias capital city, Belgrade, rather discreetly, to be with Ivanovic. The World Cup-winner has also been seen cheering for Ivanovic at the French Open and Wimbledon besides a host of other tournaments. He even proudly sports the Serbian national flag on his boots. The couple continues to refrain from speaking to the media about their personal life.",human,human,articles.csv,articles_1713
736,"IF YOU HAVE KIDS YOU MUST READ!!! My husband and I have never been more insulted at a restaurant than tonight at the Hillstone Restaurant (Biltmore). This is the same restaurant group that includes Bandera and Houston's. We deliberately went out early-- at 5pm -- with another couple and our son. He started to fuss on and off during dinner. Mind you the restaurant was already noisy when the GM Miranda Geranios instructed us to leave; other patrons were complaining. That was news to us- and we've seen far worse outbursts in the past from children. Ironically, our son at that moment was playing happily with the other couple when she rudely asserted herself. We were in the middle of dinner and to add insult to injury, she didn't even offer to compensate us for a future visit without our little guy. Just go home without dinner and pay the bill. Of course, she herself has no children. To ask a repeat customer to leave is absolutely disgusting. We will never visit any of their establishments again and wanted to share our unfortunate experience with our friends who also know the challenges of having a family.",human,human,yelp.csv,yelp_7377
737,"Happened upon Four Peaks when we drove up to the restaurant we wanted to go to and there wasn't a car in the parking lot! My hubs and I thought it was just the temps in Scottsdale, and everyone headed out of town for the weekend. However, when we walked into Four Peaks, it blew our assumption out of the water. The place was packed and the only seat left was in the bar, which was OK since we were only there for appetizers and beer. We ended up ordering 1 entree as an appetizer, the fish and chips. The were quite good! Nicely cooked, not overly greasy and very crunchy. Hubs got a dark and I got a light. We were very pleased with the beer and will be looking for a 6-pack in the stores. I'm looking forward to heading back to Scottsdale to hang out here a bit longer and try some of their great looking menu!",human,human,yelp.csv,yelp_5741
738," Bridgetown, Barbados  Darren Bravo scored his third century as West Indies took control of their fifth One-Day International against South Africa at Kensington Oval on Friday. The victor of this match will face Australia in the final on Sunday, also at the same venue.

The home team was reeling at 21 for four after fast bowler Kagiso Rabada wreaked havoc with an aggressive spell, taking 62 runs off 71 balls. However, Bravo and Marlon Samuels built a partnership of 156, which set a new West Indian record for the wicket against South Africa and shifted momentum decisively in favor of the hosts. The visitors did little to aid their cause with sloppy fielding throughout the match.

Fast bowler Shannon Gabriel, who had not played a single over in the tournament until now, nearly gave the hosts an early breakthrough when he edged an attempted hook towards fine leg. However, Wayne Parnell misjudged the catch, allowing Gabriel to complete his ten overs without taking a wicket for the first time against South Africa. Rabada was undoubtedly the standout bowler of the match, claiming three wickets for 31 runs, highlighted by a destructive opening burst that saw him take the wickets of both openers within the first eight overs.

After Parnell dismissed Andre Fletcher in his first over, Rabada induced an edge from Johnson Charles, which was caught comfortably by Chris Morris at second slip. He then trapped Marlon Samuels lbw off a delivery that kept low before being dismissed himself by Bravo's younger brother, Carlos, who took advantage of the 21-year-old fast bowler's mistakes.

Bravo and Pollard responded with determination and aggressive strokeplay to counter the rampant South Africans, but the big innings came to an end when Bravo was caught at long-on off Morne Morkel. Morris claimed three more wickets in the final overs, with West Indies captain Jason Holder (40) and Carlos Brathwaite (33 not out) pushing the home side to a challenging total of 289 for nine.",ai,ai_rewrite,news,news_331
739," ISLAMABAD: England and Wales Cricket Board (EWCB) director Andrew Strauss announced on Wednesday that a points system will be implemented across all formats for the upcoming series against Sri Lanka and Pakistan this summer. Known as the Super Series, the competition begins with the first Test between England and Sri Lanka at Headingley on Thursday.

As is customary, individual series trophies will still be up for grabs in the Tests, ODIs, and one-off T20Is against both touring sides. However, a new system will also be introduced whereby each side can earn four points for a Test victory, two points for a draw, and two points for a win in a white-ball match. An overall win may not be secured until the final match of each series, which will be the T20Is this summer and an unspecified prize of 25,000 will be put up by the home board.

Strauss conceived the idea himself and explained the reasoning behind it at a press conference at Headingley on Wednesday. ""Today I am introducing the Super Series,"" Strauss said. ""The winner of this competition will be declared the overall tour winner for both the Sri Lanka and Pakistan series across all formats.""

According to Strauss, the aim is to ensure that cricket continues to evolve and develop in a meaningful way. ""We believe that the Super Series will provide the necessary context and relevance for every game of cricket played,"" he said. ""By connecting the formats, we can ensure that every match counts for more than just itself.""

Two separate white-ball teams and a red-ball team will be united by something greater than their immediate interests, without replacing any of the individual series awards this summer. ""There will still be a Test series victory plus the one-day international series award, but there are some worrying signs, so we need to act now before it's too late,"" Strauss added.",ai,ai_rewrite,news,news_57
740," Athletics, as we know it today, is often seen as a great equalizer in society, a meritocratic arena where anyone, regardless of their social class or wealth, can strive to become a professional athlete. Modern developed societies have made sports accessible through widespread youth programs and mandatory physical education classes that cater to individuals across the socioeconomic spectrum. However, this is starkly different from ancient Greece, where only a select few could participate in sports.

In ancient Greek cities, only male citizens were allowed to train and compete in sports. Even among this group, participation was limited by informal constraints. Most Greeks worked on small farms and lived close to subsistence level, with little time for long training sessions or extended absences to train at the gymnasiums located in city centers. This excluded a significant portion of the population: women, foreigners, non-Greeks, and poor men. Thus, athletics was closely associated with a specific political and socioeconomic group  relatively wealthy Greek males.

The Greeks themselves had little insight into the origins of athletic nudity, which was another striking aspect of their sports culture. Athletes in ancient Greece were always expected to train and compete naked. The word 'gymnasium' comes from the ancient Greek word 'gymnos', meaning 'naked'. While we no longer associate this term with its original meaning, it originally referred to a 'naked place'. The reasons for nude athletics remain elusive. Although many texts from classical Greece survive, they provide little insight into the meaning of nudity in society or art.

The few sources that touch on naked sport suggest that the Greeks themselves were unsure about its origins. Some attributed it to the Spartans and Cretans, implying that it set them apart as a civilized people. However, there is no clear explanation for how, when, or why this cultural practice emerged. Archaeological and iconographic evidence offers more insight. The earliest coherent collection of images of nude males in the Aegean takes the form of diminutive bronze figurines found in ritual deposits from just a few sites.",ai,ai_rewrite,essay,essay_558
741," Reading through a collection of profound and multifaceted books regarding my country's dark past, I couldn't help but let out a childlike cheer when the Nazis in Tarantino's Inglourious Basterds were engulfed in flames. Despite his intellectual prowess, the movie struck a chord deep within him, stirring emotions he'd harbored for years. In an interview with Die Zeit, Tarantino was asked about German reactions to Inglourious Basterds. His response was thought-provoking: ""Besides the Jews, I believe the last three generations of Germans are the ones who have dreamt of killing Adolf Hitler."" American history and German imagination - Tarantino nailed it both.

Tarantino isn't the first American director to follow a film about Nazis with one about American slavery, as Spielberg did when he made Amistad after Schindler's List. Both films serve as reminders that we shouldn't use Nazism to end discussions on evil but to start them, and that our own crimes demand the same level of scrutiny. In Django Unchained, Tarantino took it a step further than Spielberg in Amistad, by making the film's only decent white character German. The role could have been any European, but Tarantino reinforced his character's identity with frequent references to Germany. Furthermore, he made us confront our prejudices by having Christoph Waltz, the actor who played one of the most memorable SS officers in cinema history, be the only white person in Django to find American slavery utterly abhorrent.

The German influence on Tarantino's films is apparent in Django, reflecting the German concept of Vergangenheitsaufarbeitung. During the filming of Inglourious Basterds, he spent six months living in Berlin, long enough to grasp how Germans continue to confront their troubled past head-on. An interview with Gates for The Root illuminated just how deeply this influence seeped into his work: ""I think America is one of the only countries that has not been forced, at times by the rest of the world, to look its own past sins squarely in the eye. And it's only by doing so that you can possibly move past them.""

He doesn't shy away from drawing direct comparisons. If there were a Nuremberg trial, he says in the same interview, then D W Griffith, the director of The Birth of a Nation - the film credited with rekindling the Ku Klux Klan - would be charged with war crimes. And The Clansman, the book upon which that film was based, stands alongside Mein Kampf for Tarantino in terms of its heinous imagery: ""It is evil. And I don't use that word lightly.""

Some critics have questioned whether a white director should make a film about slavery, but... well, let's just say it's a conversation worth having, shall we?",ai,ai_rewrite,essay,essay_260
742," COLOMBO, Sri Lanka - The Sri Lankan Cricket Board lodged a formal complaint against Australia's bowling consultant Muttiah Muralitharan on Monday, following allegations that he had been involved in a private meeting with the Australian Prime Minister, John Howard.

The controversy stems from social media criticism directed at Muralitharan for his decision to work as a freelance bowling consultant for Australia. In response, the 44-year-old former spinner released a video on YouTube explaining his actions. ""I am simply doing a professional job,"" he stated. ""I am not a traitor. Sri Lanka has yet to take advantage of my services, so I am helping Australia, a team that values my contributions.""

Despite refusing to comment on the matter, a source close to the Sri Lankan team confirmed that there had been an exchange of words between the manager and Muralitharan at Pallekele stadium over the weekend. The venue is hosting the ongoing first Test between the two teams.

In response to Muralitharan's actions, Sri Lanka Cricket Chief, Thilanga Sumathipala, expressed disappointment. ""While it is acceptable for Murali to coach any foreign team in a professional capacity, the irony lies in the fact that he is supporting Australia - a team that tried to oust him from cricket,"" Sumathipala stated. He further warned that Muralitharan's actions may create long-term damage to his reputation among his fans.",ai,ai_rewrite,news,news_541
743,"about 1945, American philosophers were, for better or worse, bored with Dewey, and thus with pragmatism. They were sick of being told that pragmatism was the philosophy of American democracy, that Dewey was the great American intellectual figure of their century, and the like. They wanted something new, something they could get their philosophical teeth into. What showed up, thanks to Hitler and various other historical contingencies, was logical empiricism, an early version of what we now call ‘analytic philosophy’.In other words, his popular ‘eclipse narrative’ (as we’ll call it) holds that pragmatism dominated professional philosophy in America throughout Dewey’s heyday, from the early 1900s until the early ’40s. Then, largely due to the war in Europe and the resulting influx of academics to the US, professional philosophy in the US took a ‘linguistic turn’ and began fixating on the technical and methodological issues that today are associated with ‘analytic philosophy’, a tradition originating in the work of Gottlob Frege in Germany; Bertrand Russell, G E Moore and Ludwig Wittgenstein in England; and Rudolf Carnap and Moritz Schlick in Austria. Rorty took the new analytic philosophy to have been a malignant force in American philosophy departments, an invasion that displaced pragmatism. Crucially, the displacement is said to have been achieved not by way of a critical engagement with the pragmatists’ arguments and commitments, but instead simply by declaring pragmatism soft and insufficiently rigorous. Pragmatism was, in this telling, eclipsed as philosophers in the US began taking their intellectual cues from the analytic philosophers. Having gained strongholds in nearly all the elite PhD-granting universities in the US, the analytics swiftly trained the next several generations of professional philosophers. Pragmatism, America’s homegrown philosophy, thus was driven underground, where the remaining loyalists built scholarly networks devoted to keeping the classical idiom alive. A more reliable strategy for marginalising the classical pragmatists could hardly be imagined Yet there is also a resurrection in the eclipse narrative. It goes on to say that analytic philosophy eventually proved itself too self-absorbed and socially irrelevant to be sustainable. Recovering from the analytic fad, philosophers in the US, notably Rorty, Hilary Putnam and Cornel West, rediscovered pragmatism in their landmark works of the 1970s and ’80s. Hence ‘neo-pragmatism’ came to the fore as a leading ‘post-analytic’ development in professional philosophy. The eclipse seems to have been undone. Well, not quite. The resurrection story is tinged with resentment. It is alleged that neo-pragmatism is too analytic and not closely tied to the classical texts. It has drifted off course, not authentically pragmatist. Pragmatism’s resurrection occasioned a second eclipse: although the philosophical mainstream is now once again attuned to some of the vocabulary and ideas of pragmatism, it has received them in the corrupted form promoted by the neo-pragmatists. On this view, classical pragmatism remains unjustifiably occluded. Consequently, there is a growing literature devoted to repackaging Dewey’s pragmatism. Work in",human,human,essays_texts.csv,essays_769_chunk3
744,"DELHI: England managed to avoid total collapse after losing seven wickets for 85 against minnows Afghanistan in the World Twenty20 Super Ten Group One match here at the Feroz Shah Kotla ground on Wednesday. Batted first after winning the toss, England batsmen could not resist against Afghan spinners but it was Moeen Ali who saved his team from an embarrassing situation and steered them to 142 for seven in their 20 overs. Ali remained not out on 41, made from 33 balls with four boundaries and a six. He was ably supported by David Willey, who contributed an unbeaten 20 hitting two sixes. Both added 57 runs from 33 balls for an unbeaten eighth wicket stand. Only three other batsmen could get into the double figures  James Vince (22), Chris Jordan (15) and Joe Root (12).For Afghanistan, off break bowler Rashid Khan captured two wickets for 17 each while leg arm spinner Amir Hamza took one wicket each. England made two changes  bringing in James Vince in place of Alex Hales, who has a stiff back, while Liam Plunkett was preferred to Reece Topley while Afghanistan made one change, with Shafiqullah, replacing Dawlat Zadran.",human,human,articles.csv,articles_1501
745," Gaining a clearer perspective on labor inequalities, specifically the unpaid work often performed by women, can provide an unique epistemic vantage point that's usually unavailable to many men. This idea is central to feminist epistemology  the understanding that our personal experiences significantly shape how we perceive and understand the world, as well as how our perspectives are received. Miranda Fricker's work has highlighted how stereotypes, social hierarchies, and traditional gender roles impact the acquisition, dissemination, and credibility of knowledge, coining the term 'epistemic injustice' for forms of injustice often overlooked before.

Fricker also drew attention to two specific types of epistemic injustice: 'testimonial injustice,' where one's testimony is not considered credible because they belong to a group subject to prejudice (such as women, LGBTQ+ individuals, or people of color); and 'hermeneutical injustice,' where lack of interpretive resources make it difficult to understand one's own experiences due to dominant assumptions and meanings. For instance, the concept of sexual harassment has helped women make sense of uncomfortable experiences that were previously dismissed as mere flirting by others.

Similarly, Kate Manne in 'Down Girl' (2019) shed light on a systemic bias in public life and politics, misogyny  defined not as individual hostility towards women but as a social mechanism for controlling and punishing women who challenge patriarchal norms. This helps explain many experiences that women encounter daily. Both philosophers have drawn our attention to sources of harm that were previously unseen or overlooked. They also introduced concepts that enable us to see things differently, because there are aspects of reality we might not perceive without the appropriate conceptual tools.

These works build upon the feminist tradition, such as Simone de Beauvoir's 'The Second Sex' (1949) and philosophers like Nussbaum, who have argued that freedom and rights mean little if our circumstances prevent us from acting upon them. The idea that legal barriers may fall but actual equality might still not be achieved has been a recurring theme in feminist thought since at least the 17th century  for example, in the work of writers like Mary Astell, Mary Wollstonecraft, and Harriet Taylor.

We must also remember that non-white thinkers, such as Sojourner Truth, Anna Julia Cooper, Audre Lorde, and W E B Du Bois, who belong to groups more marginalized than most white women, have long been arguing that their knowledge is not recognized or given sufficient credit. In essence, they've challenged the myth of a 'view from nowhere.' These thinkers remind us that epistemic injustice is not a new issue  it has been a concern for centuries. However, understanding and addressing it can help bring about much-needed change in our society.",ai,ai_rewrite,essay,essay_369
746,"strong>New Delhi: Indian boxing star Mary Kom mourned her ""inspiration"" Muhammad Ali in a tearful interview Saturday, after news of the legendary boxers death was confirmed by his family.</strongThe 74 old sports hero, who had battled Parkinsons disease for decades, died Friday in a hospital in Phoenix, Arizona.""Most of the boxers are inspired by him,"" Kom told television network NDTV by telephone.""Me also, I was inspired by him to take up boxing, his struggles and the hard work he took in his boxing career,"" she said, her voice breaking audibly. Kom, 33, is a former five neglected and remote northeastern state of Manipur. Her life inspired a Bollywood biopic in 2014 called ""Mary Kom"".",human,human,articles.csv,articles_1875
747,"KARACHI: Symmetry Digital and Iris Digital, full service digital media agencies of Symmetry Group have created history yet again by winning the coveted Gold and Bronze in 2015 respectively.According to a press release, this is the 4th consecutive win for the Group agencies at the Campaign South Asias Agency of the Year Awards.Consecutive wins by Symmetry Digital and Iris Digital in the Campaign South Asia Awards over the last four years is a result of dedication of its leadership to strive for innovation, the efforts of its employees who are always moving forward with a new sense of achievement, and the work culture of Symmetry Group which promotes creativity and growth in all its departments.Speaking on the significance of the fourth win, Adil Ahmed   CEO, Symmetry Group said: Winning these prestigious awards for 4th year in a row is an exemplary achievement. It shows how aligned our service offerings are with the global trends &amp; standards. Our way forward should be to work hard towards offering creative &amp; innovative solutions to our Clients for enhancing the digital experience for their consumers.",human,human,articles.csv,articles_381
748," Memory isn't always black and white, it's more like a blurred snapshot from a distance. We might clearly remember the event itself and who was involved, but the peripheral details can sometimes be hazy. This is because our mind is often juggling multiple tasks under high-stress situations, which can affect how we perceive and recall events.

The identity of the person responsible for such an incident becomes engraved in our memory due to our survival instincts. We need to remember them to avoid them in the future. The environments where we share our story and the people we discuss it with can influence the way we recount the event. In certain situations, we might even intentionally mislead others for self-protection reasons - for instance, if we fear that sharing the truth could put us or someone else in danger.

In my personal experience, as an adult, it took me some time to pinpoint the exact timeline of the incidents I experienced. I had to go through old photos, recall connected events at school, and gather the courage to ask questions from my mother.

The need for consistency also pushes victims to create a straightforward narrative that's easy to remember. Susan Brison, a professor of philosophy at Dartmouth College in New Hampshire, writes about her harrowing experience of being raped and left for dead while out on a walk in France. When she finally testified in court, she felt a sense of relief because she no longer had to keep the story straight. Any minor discrepancy could have been used against her. She lived in constant fear of forgetting or misremembering details, especially during the trial when the perpetrator was present. After her testimony, Brison could finally think freely about the attack - what she remembered, how it affected her, and how she made sense of it all. For months before that, her brain had been stuck on repeat, struggling to move forward.

Brison argues that this pressure to maintain a perfectly consistent account can hinder the healing process. Of course, when someone's future and freedom are at stake, there needs to be a way to verify credibility and ensure a fair trial. However, in cases like the Kavanaugh hearing, accusers aren't just expected to testify with a consistent narrative and maintain it during cross-examination. They're also held accountable for statements made on text or email, social media, or to colleagues, therapists, friends, and family. Any differences across these domains will likely be used to question their credibility, stall the investigation, and (hopefully for the defense) exonerate the accused.",ai,ai_rewrite,essay,essay_476
749," I recently visited this stunning restaurant, and let me tell you, it's a feast for the eyes! The decor is chic and inviting, making me hopeful that the food would be just as impressive. My friend and I started off with some sangria and mojitos, both of which had their own unique twists. The sangria was a bit acidic, but it had a secret kick thanks to its fortified ingredients. My friend enjoyed her mojito, and we both agreed that the drinks packed more punch than they initially tasted.

Now, onto the star of the show - the food! We shared a bruschetta and a garlic pizza, and let me tell you, they were heavenly! The bruschetta's toppings were thoughtfully combined, creating a symphony of flavors in every bite. But what truly stole the show was the crunchy bread with its subtly smoky fire-roasted taste. The pizza followed suit, with a crust that held its own against the delicious toppings. This isn't your typical pizza; it's artisanal and full of flavor.

Almost half the seating is outside on the patio, which makes for a relaxing atmosphere, but it can make eating a bit tricky due to the low seats and tables. We visited on a weeknight around 8:30, and we were seated promptly with no wait. The service was polite and attentive, making our dining experience enjoyable. I definitely see myself returning to this gem!",ai,ai_rewrite,review,review_319
750,"flung palm oil and its impact on orangutans and orangutan habitat into the public sphere. Since then, the centre has hosted two film crews a month, from Japan to Britain, says Singleton. ‘And it’s bloody exhausting.’ It’s no wonder that Singleton is cynical about the orangutan’s protected status in Indonesia, a place, he says, where ‘corrupt officials pay lip service to their protection while turning a blind eye towards trafficking’. Singleton is aware that he is one in a ‘long line of white people coming in to tell Indonesians how to do conservation’, but says that’s beginning to change. In the past decade, a new generation of Indonesian environmental activists have begun to make headway on the major resource and land issues in the country by putting wildlife aside and focusing instead on the people on the ground; the humans whose land and livelihoods are also threatened by palm-oil companies. Armed with smartphones, GPS and chainsaws, they have cut back hectares of palm illegally planted in protected areas Recently, Harry Surjadi, an Indonesian environmental journalist, began recruiting and training farmers in remote corners of Sumatra’s Riau province to act as citizen journalists, sending text-message reports on palm-plantation activities to subscribers from mainstream media, government and activist organisations. It’s an expansion of a programme Surjadi launched in Borneo, where it’s been successful in helping to resolve disputes between local communities and powerful palm companies. Last year, Rudi Putra, a Sumatran biologist, won the prestigious international Goldman Environmental Prize for his work monitoring palm-oil companies. The non-profit he runs, the HAkA Foundation in Banda Aceh on Sumatra, is staffed by young, passionate local citizens who are coalescing their efforts around protecting the Leuser ecosystem, a 2.6-million hectare swath of tropical old-growth rainforest. Armed with smartphones, GPS and chainsaws, his teams have worked with local police forces and municipal governments to cut back hectares of palm that has been illegally planted in protected areas within Leuser and community forests around it. Leuser is ecologically unique – the only place where tigers, elephants, rhinos and orangutans exist together – but that’s not the message that Putra and his team focus on. Rather, they frame the issue around water: the more intact forest, the more water the region will sustain. The less logging, the fewer and less severe the floods. People get it, says Putra. When the interests of wildlife and local people are in sync – in protecting watersheds or forests, for example – then conservation becomes possible. Having an ‘animals versus humans’ approach helps no species prevail. The alignment of interests comes when you recognise that the so-called human-wildlife conflict is a convenient obfuscation for the powerful, and that its true root lies in the pressure placed on traditional small farming and other livelihoods when greedy players usurp lands both from humans and from wild species. In a guest blog for the Rainforest",human,human,essays_texts.csv,essays_1641_chunk5
